-1.0333	2.037
-0.3177	-0.3691
-0.48825	0.21946
0.66569	-0.077032
0.68402	1.7439
1.4537	0.53864
1.066	2.5474
1.3928	-1.0579
0.81009	0.27037
-0.59972	0.25842
-0.49234	-0.25
0.60218	-0.85115
-0.92892	0.52007
-0.62697	-0.40382
-0.22754	-2.6718
0.10593	-0.18989
0.22452	-0.20312
0.72295	0.78167
0.52819	-1.4373
1.1559	-2.4672
-0.33587	-0.94708
0.64767	-0.99548
0.058525	1.5715
0.6347	0.76112
1.2057	1.4434
0.40732	1.9516
1.0241	0.78019
-0.31742	0.88682
0.18293	-1.289
-0.39596	-0.94512
-0.16543	-1.1953
-0.38844	-0.25674
-0.16466	-0.13876
-1.2485	0.69785
-0.6074	0.66014
-0.27941	-0.61299
-0.69261	0.74499
0.011998	-1.6166
-0.78384	0.41316
-0.23807	-0.66274
0.51428	-1.524
-0.1772	1.0876
1.377	-0.79609
0.60516	1.0776
0.202	3.1064
-0.031936	1.3843
-0.64225	-1.2281
-1.138	0.6756
-0.64812	-1.0194
-1.028	-0.36008
-0.48327	-0.63263
-0.28106	-1.1305
-1.5968	-1.2922
-0.4607	-1.6657
-0.67054	-1.3059
-0.56347	-1.2641
-0.62037	0.44775
-1.5752	0.62738
-0.62489	-0.4675
0.28063	-1.0026
0.43441	1.3617
1.1202	0.069903
1.45	-0.24057
0.86181	-0.066282
0.58568	-0.76687
-0.89288	-1.7929
0.6011	-1.7984
-0.88709	-0.63385
-0.63207	-0.9387
-0.81668	-1.1742
-1.7506	0.061025
-0.4838	-0.55634
-1.1335	-0.30851
-0.11756	-1.2548
-0.31396	-0.033345
0.076053	-1.6466
-0.8671	0.426
0.50503	-0.70165
0.44049	-0.7442
-0.28592	0.83715
1.5443	-0.86702
1.4336	0.71554
0.70318	-1.289
-0.48722	0.81623
-0.18955	-0.91073
-0.59945	-0.15909
-0.89958	-1.3643
-2.0424	1.0969
-0.97593	0.37886
-0.92392	-0.64083
-1.2824	0.084885
-0.73619	0.56985
-1.2	0.22439
-0.011073	-1.0469
0.22832	-0.82113
-0.22853	0.57811
0.017117	0.2039
0.25776	0.22931
1.6236	0.27027
2.0787	0.84519
1.6258	1.551
0.0059771	1.363
-0.28451	0.67847
0.82196	-1.3443
-0.90498	-0.61609
0.74312	0.44547
-0.44342	-0.59149
-0.76191	-0.28769
-0.088825	-0.96757
-1.0036	-0.05291
-0.52186	-0.44469
0.19798	0.032457
-0.53219	1.7374
-0.11598	1.046
0.81135	-1.0156
0.093986	0.43842
0.13763	2.0958
2.4816	-0.23314
1.9503	1.0108
1.828	0.85023
1.5903	0.76511
0.61523	0.31195
-0.66169	1.0932
0.083346	0.236
0.60008	-1.3255
-0.79234	-0.079004
-0.53283	0.14572
-0.811	0.53082
-0.2247	-0.91775
-0.76137	-0.23959
-1.4031	0.46673
-1.1269	-0.87165
-1.0806	0.4469
-0.46109	2.3722
-0.0043093	0.77698
0.62724	-1.0326
-0.015389	1.7598
0.96143	1.9987
0.78049	0.47752
0.49475	0.96574
0.61987	-0.67388
-0.091277	1.5996
0.65468	-0.98212
-1.2059	-0.4445
-0.49595	-0.069237
-0.027223	0.46609
-0.24256	0.52793
0.094654	0.49114
-0.091086	-0.30996
-0.64433	0.3749
0.24606	-1.2819
-0.37305	-0.38124
0.75609	-0.38675
1.2313	-0.099999
1.2244	0.16892
0.9288	-0.21712
0.83302	1.0743
1.0521	0.30207
1.2318	-0.6012
-0.28208	-0.14142
-0.17027	-1.433
-0.80667	-0.089218
-0.019265	-0.87422
-1.0263	-0.48437
0.090228	-0.46218
0.016406	-0.97696
0.22498	0.11157
-2.0387	0.71407
-2.7504	0.88607
-1.771	0.2815
-3.357	1.0786
-2.6863	0.23438
0.58903	-0.11456
3.0094	-0.052199
1.7004	1.8426
0.82308	-2.4403
-1.5608	-1.1387
-2.8424	0.40731
-1.1624	0.49302
2.1169	-1.2645
0.88977	0.69885
1.2799	-1.3892
0.42666	-0.89787
-0.14408	0.35308
0.34247	-0.54672
2.0657	0.58737
2.4318	1.4234
2.3364	1.6442
2.0824	0.011323
-0.17448	1.0641
-0.47364	-0.39887
1.0957	-1.2002
1.2007	0.91333
-0.061597	0.36483
0.05193	0.14528
-0.58203	-1.1771
-1.1194	-0.48354
-0.0043312	-0.89288
1.4394	-0.90298
-0.30395	0.3649
-1.0186	2.187
-0.35096	-0.70401
-0.43762	0.037584
0.63709	0.14873
0.35595	1.8312
1.4651	1.1302
1.5547	2.5443
1.2955	-0.87066
0.72374	0.22921
-0.19669	0.37429
-0.14877	-0.31418
0.3258	-0.8626
-0.89598	0.54428
-0.13037	-0.31504
-0.40925	-2.4898
-0.016591	-0.03799
0.15073	-0.46864
0.79005	1.0906
0.97716	-1.6083
0.92451	-2.5003
0.084168	-1.1945
0.65105	-0.80295
-0.13574	1.3611
1.0286	1.0547
1.5563	1.444
0.020294	1.9977
1.1558	0.29525
-0.36287	0.60439
0.041272	-0.72148
-0.40687	-0.92866
-0.37894	-0.87318
-0.23446	-0.25301
-0.30512	-0.19707
-1.1722	0.23448
-0.93564	0.78498
-0.50948	-0.24237
-1.167	0.51643
0.25026	-0.94185
-0.34671	0.13854
-0.26963	-0.32057
0.62222	-1.7703
-0.1262	0.93183
1.3953	-0.7706
0.25847	1.0121
0.29944	3.0083
0.069117	1.6134
-0.091836	-1.2631
-1.5138	1.0303
-0.61768	-0.78893
-0.73639	-0.25544
-0.92394	-0.59038
-0.11529	-0.96106
-1.5671	-0.92729
-0.28652	-1.677
-0.58674	-1.2076
-0.70068	-1.5849
-0.75025	1.0365
-1.3681	0.5475
-0.77051	-0.22647
0.24649	-0.57698
0.18672	1.1498
0.85391	0.21967
1.3833	-0.50898
1.2022	-0.21206
0.86011	-0.64762
-0.88267	-1.5262
0.45718	-1.7212
-0.9109	-0.62273
-0.49457	-0.7074
-0.95228	-1.0274
-1.7583	-0.028177
-0.33505	-0.67948
-1.2121	-0.29872
-0.14827	-1.0869
-0.21981	0.19049
-0.033431	-1.6544
-0.77624	0.78896
0.30571	-0.81137
0.42776	-0.81783
-0.20978	0.79702
1.9156	-0.75816
1.345	0.35994
0.83912	-1.5713
-0.55788	0.71709
-0.12039	-0.66083
-0.61988	-0.3333
-0.79474	-1.5943
-2.2635	1.3033
-1.2321	0.55658
-1.1218	-0.59381
-0.95886	0.034919
-0.8369	0.46082
-1.6374	0.16193
0.056407	-0.86572
0.45012	-0.82088
-0.056473	0.66621
0.33855	0.14763
0.424	-0.08236
1.536	0.10705
1.6379	1.0271
1.474	1.5489
0.066821	1.6129
-0.55246	0.80375
0.70068	-1.4756
-0.41366	-0.74525
0.6088	0.0036651
-0.15687	-0.50603
-0.46328	0.2107
0.23705	-1.2352
-0.94437	-0.11466
-0.66286	-0.48156
0.21678	-0.19111
-0.73953	1.9563
-0.20526	1.3304
0.77613	-1.0486
0.22959	0.41898
-0.25177	2.2489
2.026	-0.14168
1.7961	1.4125
1.857	0.45762
2.1245	0.65298
0.81421	-0.073543
-0.21658	1.0065
-0.074086	0.22871
0.49979	-1.5689
-0.5734	-0.29209
-0.88927	0.24297
-0.74864	0.74586
-0.54822	-0.88831
-0.79786	-0.048401
-1.7635	0.57344
-0.96305	-0.95288
-0.74014	0.12621
-0.85751	2.1863
-0.058699	0.71584
0.46276	-0.91075
-0.36959	1.3815
1.0711	2.1146
0.888	0.63562
0.13452	1.2596
0.66878	-0.3974
-0.0087855	1.5152
0.45584	-0.96002
-0.95744	-0.15391
-0.45728	-0.30477
0.090006	0.55247
-0.50596	1.0094
0.26001	0.61449
-0.1829	-0.11586
-0.40015	0.046563
0.35813	-1.6004
-0.54463	-0.52193
1.0692	-0.50373
1.0369	-0.31026
1.0399	0.2691
0.96016	0.01987
0.48874	0.94951
0.89135	0.082663
1.0117	-0.4469
-0.44147	-0.34623
-0.13695	-1.434
-0.60256	-0.1462
0.0087028	-1.2182
-0.75521	-0.027306
0.2715	-0.14153
-0.19345	-0.6303
0.065377	0.39985
-2.2793	0.6779
-2.9341	1.258
-2.0295	0.61148
-3.4945	1.1136
-2.4795	0.70321
0.51548	0.037996
2.8794	-0.18187
1.5442	2.0395
0.73575	-2.2946
-1.5435	-1.1814
-2.2047	0.60492
-0.75973	0.56641
2.2594	-1.4037
0.99698	0.59357
1.625	-1.3969
0.13601	-1.138
-0.23228	0.63574
0.20211	-0.60745
2.1561	0.5966
2.4909	1.2245
2.1055	1.4893
1.5046	-0.29983
-0.24463	1.124
-0.09079	-0.70125
1.3208	-1.2712
1.5423	0.458
-0.32628	0.37687
-0.11288	-0.27402
-0.2856	-1.1289
-1.1842	0.074161
-0.18118	-0.40773
1.2998	-1.1163
-0.25974	1.1053
-1.2022	2.0237
-0.42245	-0.48196
-0.70541	0.22499
0.48857	-0.24558
0.95804	2.0242
1.6146	0.93175
1.3352	2.827
1.4919	-0.3449
0.85659	0.22669
-0.38158	0.014398
-0.16052	-0.08698
0.36403	-0.51545
-0.83771	0.23417
-0.10687	-0.23378
-0.12361	-2.7493
-0.026975	-0.29429
0.36109	-0.31968
0.51553	0.81388
0.56834	-1.5614
0.64354	-2.1915
0.031484	-0.92409
0.78327	-0.62183
-0.0033941	1.4016
0.9898	0.79125
1.5574	1.6462
0.46905	1.8637
1.3607	0.41927
-0.45811	0.55169
0.042749	-0.96675
-0.29809	-1.1776
-0.44207	-1.1215
-0.23669	-0.17477
-0.35293	-0.03361
-1.1157	0.786
-0.71213	1.1055
-0.274	-0.52684
-1.211	0.9301
-0.016065	-1.3813
-0.96369	0.39536
